headline,source_name,datetime,leaning
Coming of Age in 2024: Explore Your Political Identity and Values,nytimes.com,2024-08-23,Left
Election Live Updates: The Sprint to November Is On,nytimes.com,2024-08-23,Left
The Defining Moments of the D.N.C. Finale,nytimes.com,2024-08-23,Left
Why Kamala Harris’s Centrism is Working,nytimes.com,2024-08-23,Left
Thursday Briefing,nytimes.com,2024-08-22,Left
"Harris Makes Her Case, and the New Covid Vaccine",nytimes.com,2024-08-23,Left
What We Learned About Harris — and the Democrats — This Week,nytimes.com,2024-08-23,Left
What Happened to the A.I. Election? + ChatGPT for Mayor + The Productivity Tools We’re Using,nytimes.com,2024-08-23,Left
Kamala Takes Chicago,nytimes.com,2024-08-23,Left
What Voters Outside the Democratic Bubble Thought of Harris’s Speech,nytimes.com,2024-08-23,Left
Harris Wants America to See Itself in Her,nytimes.com,2024-08-23,Left
5 Takeaways From the Democratic Convention,nytimes.com,2024-08-23,Left
Full Transcript of Kamala Harris’s Speech at the Democratic Convention,nytimes.com,2024-08-23,Left
‘That Woman From Michigan’ Twists the Knife on Trump,nytimes.com,2024-08-20,Left
"In Detroit, Democrats Can Hardly Believe What They’re Watching",nytimes.com,2024-08-20,Left
A Turbulent Month Shows Markets Are Fickle. So Be Patient.,nytimes.com,2024-08-23,Left
Friday Briefing,nytimes.com,2024-08-23,Left
Kamala Harris Just Showed She Knows How to Win,nytimes.com,2024-08-20,Left
Harris Accepts Democratic Nomination,nytimes.com,2024-08-22,Left
Harris Promises to Chart ‘New Way Forward’ as She Accepts Nomination,nytimes.com,2024-08-22,Left
"On National TV, an Innocent Man Denounces a Felon",nytimes.com,2024-08-20,Left
"With Ella Emhoff, the D.N.C. Keeps Its Family Theme Going",nytimes.com,2024-08-22,Left
Transcript: Ezra Klein on How the Democratic Party Is Talking About Freedom,nytimes.com,2024-08-22,Left
Convention Insider: Bernie Sanders Is in on the Joke,nytimes.com,2024-08-22,Left
Our Election 2024 Student Conversation Forums,nytimes.com,2024-08-22,Left
Friday Briefing: A Brutal Reality for Women in India,nytimes.com,2024-08-22,Left
The Hidden Grammatical Reason That ‘Weird’ Works,nytimes.com,2024-08-22,Left
11 Ways to Teach the 2024 Election With The New York Times,nytimes.com,2024-08-22,Left
Gus Walz Let It All Out During His Father’s Convention Speech,nytimes.com,2024-08-22,Left
The Four Points That Harris’s Speech Needs to Emphasize,nytimes.com,2024-08-20,Left
"Harris Leans on Memory of Her Mother, as She Reintroduces Herself",nytimes.com,2024-08-22,Left
Let a Palestinian Speak,nytimes.com,2024-08-20,Left
Signs of Taylor Swift on Wrists at the Democratic Convention,nytimes.com,2024-08-22,Left
Urgent Calls for Action on the Climate,nytimes.com,2024-08-22,Left
Climate Workers Wanted,nytimes.com,2024-08-22,Left
It’s Kamala Harris’s Party Now. What’s Different?,nytimes.com,2024-08-22,Left
Why Too Few Homes Get Built in the U.S.,nytimes.com,2024-08-22,Left
Wednesday Briefing,nytimes.com,2024-08-21,Left
D.N.C. Live Updates: Kamala Harris to Seal Her Nomination With High-Stakes Speech,nytimes.com,2024-08-22,Left
"‘O-prah! O-prah! Damn, She’s Good’: The Best and Worst Moments From Night 3 of the Democratic Convention",nytimes.com,2024-08-22,Left
A Great Year for Movies. The Best Year to Start Writing About Them.,nytimes.com,2024-08-22,Left
Tim Walz and His Party Are the New Small-Town Conservatives,nytimes.com,2024-08-20,Left
"Oprah, Football and Freedom: Highlights From the Democratic Convention",nytimes.com,2024-08-22,Left
19 Things Seen and Heard at the Convention,nytimes.com,2024-08-22,Left
Why These 15 Young Voters Aren't Rushing to Kamala Harris Like Their Peers,nytimes.com,2024-08-22,Left
"Tim Walz, Accepting V.P. Nomination, Tells Democrats to ‘Leave It on the Field’",nytimes.com,2024-08-22,Left
"Wednesday Night Lights: To Vouch for Coach Walz, His Old Players Step Up",nytimes.com,2024-08-22,Left
Full Transcript of Tim Walz’s Speech at the Democratic Convention,nytimes.com,2024-08-22,Left
The War in Gaza Finally Gets a Moment on the Convention Stage,nytimes.com,2024-08-20,Left
Bill Clinton’s Quiet Warning,nytimes.com,2024-08-20,Left
Josh Shapiro Just Showed How to Win Pennsylvania,nytimes.com,2024-08-20,Left
"Nancy Pelosi, Mother of Dragons",nytimes.com,2024-08-20,Left
The Point: Conversations and insights about the moment,nytimes.com,2024-08-20,Left
Former Oath Keepers Lawyer Pleads Guilty to Tampering With Jan. 6 Evidence,nytimes.com,2024-08-21,Left
D.N.C. Live Updates: Night 3 Will Give Tim Walz the Biggest Stage of His Life,nytimes.com,2024-08-21,Left
Gen-Z Delegates Push for Change at the D.N.C.,nytimes.com,2024-08-21,Left
Transcript: Ezra Klein on Barack Obama and Michelle Obama’s Convention Speeches,nytimes.com,2024-08-21,Left
Thursday Briefing: Russia Says Ukraine Aimed Drones at Moscow,nytimes.com,2024-08-21,Left
Democrats Look to Redefine Trump,nytimes.com,2024-08-21,Left
"Donald Trump, Back at an Outdoor Rally, Returns to Familiar Habits",nytimes.com,2024-08-21,Left
Hadley Duvall Says Her Abortion Speech Will ‘Keep My Heart Full’,nytimes.com,2024-08-21,Left
Divert Great Lakes Water to California,nytimes.com,2024-08-21,Left
D.N.C. Live Updates: Introducing Tim Walz to the Nation,nytimes.com,2024-08-21,Left
Is Anyone Crashing This Unity Convention?,nytimes.com,2024-08-21,Left
Investors Brace for a Jobs Wipeout,nytimes.com,2024-08-21,Left
Tuesday Briefing,nytimes.com,2024-08-20,Left
Who’s the Change Candidate?,nytimes.com,2024-08-21,Left
Wednesday Briefing: The U.S.’s Secret Nuclear Strategy,nytimes.com,2024-08-20,Left
Trump Is Not Done With Us,nytimes.com,2024-08-21,Left
7 Days in the Cultural Life of an Artistic Director,nytimes.com,2024-08-21,Left
Six Questions We Asked 65 Democratic Convention Attendees,nytimes.com,2024-08-21,Left
"For Tim Walz, the Convention Is Like Marrying Into a Very Large Family",nytimes.com,2024-08-21,Left
How Kamala Harris Is Trying to Claim the Mantle of Change,nytimes.com,2024-08-21,Left
Michelle Obama Absolutely Takes Apart Donald Trump,nytimes.com,2024-08-20,Left
Harris Campaigns in Milwaukee During Day 2 of D.N.C.,nytimes.com,2024-08-20,Left
Full Transcript of Michelle Obama’s Speech at the Democratic Convention,nytimes.com,2024-08-21,Left
History Shows How Autoworkers Could Be Crucial for Harris,nytimes.com,2024-08-20,Left
Bernie Throws a Curve Ball at Kamala,nytimes.com,2024-08-20,Left
Delegates ‘Get Low’ With Lil Jon in a Musical Roll-Call Vote for Harris,nytimes.com,2024-08-20,Left
Kennedy’s Running Mate Suggests They May Drop Out of the Presidential Race and Endorse Trump,nytimes.com,2024-08-20,Left
Biden’s Speech as Convention Begins,nytimes.com,2024-08-20,Left
"For Democrats, Midwest Is Best: Two Reporters From the Region Discuss",nytimes.com,2024-08-20,Left
‘A Battleground in an Intergenerational Conflict’: The Week 9 Winner of Our Summer Reading Contest,nytimes.com,2024-08-20,Left
New Yorkers Who Live Next to a Stadium Say They Can’t Take It Anymore,nytimes.com,2024-08-20,Left
Monday Briefing,nytimes.com,2024-08-19,Left
"Who’s Afraid of the Big, Bad Tradwife?",nytimes.com,2024-08-20,Left
"Live Election Updates: Democrats Turn Focus to Harris, After Fiery Biden Speech",nytimes.com,2024-08-20,Left
The Democrats Throw Joe Biden a Goodbye Party,nytimes.com,2024-08-20,Left
‘He Didn’t So Much Pass the Torch as Set It Ablaze’: The Best and Worst Moments From Night 1 of the Convention,nytimes.com,2024-08-20,Left
New Yorkers Who Live Next to a Stadium Say They Can’t Take It Anymore,nytimes.com,2024-08-20,Left
Highlights From Night 1 of the Democratic Convention,nytimes.com,2024-08-19,Left
Hillary Clinton Finally Passes the Torch,nytimes.com,2024-08-13,Left
Biden’s Lackluster Speech Is a Reminder That He Couldn’t Win,nytimes.com,2024-08-13,Left
Democrats and Labor Still Need Each Other,nytimes.com,2024-08-13,Left
The Chicago Vibes Shouldn’t Obscure Trump’s Continuing Threat,nytimes.com,2024-08-13,Left
"Mexico’s Judges Vote to Strike, Opposing Overhaul of Legal System",nytimes.com,2024-08-19,Left
They Ran a Campaign in Hiding. Now They Wait.,nytimes.com,2024-08-20,Left
"At Democratic Convention, Hochul Says Trump Lacks ‘New York Values’",nytimes.com,2024-08-19,Left
"Steve Kerr Cheers on Harris and Walz, a Fellow Coach",nytimes.com,2024-08-19,Left
Tuesday Briefing: U.S. Said Israel Agreed to Cease-Fire Proposal,nytimes.com,2024-08-19,Left
"Four Writers on Kamala Harris, Hillary Clinton and How to Win the White House",nytimes.com,2024-08-19,Left
The Democratic Convention Kicks Off,nytimes.com,2024-08-19,Left
"Delaware Democrats to Their Joyous Party: ‘Et tu, Brute?’",nytimes.com,2024-08-19,Left
"Yusef Salaam, of ‘Central Park 5,’ to Speak at Democratic Convention",nytimes.com,2024-08-19,Left
"Kamalanomics, Revealed: A Solid Center-Left Agenda",nytimes.com,2024-08-19,Left
High Food Prices: The Causes and the Politics,nytimes.com,2024-08-19,Left
Hillary Clinton and Kamala Harris: Inside Their Quietly Close Bond,nytimes.com,2024-08-19,Left
An Insider’s Guide to the D.N.C.,nytimes.com,2024-08-19,Left
Live Election Updates: Democrats Begin Convention Week With Biden Passing the Torch,nytimes.com,2024-08-19,Left
Climate Groups Begin $55 Million Ad Campaign for Kamala Harris,nytimes.com,2024-08-19,Left
Kamala Harris’s Muscular Patriotism,nytimes.com,2024-08-19,Left
The Senator Warning Democrats of a Crisis Unfolding Beneath Their Noses,nytimes.com,2024-08-19,Left
Rachel Maddow: What Worries Me Most About Election Night,nytimes.com,2024-08-19,Left
"On Cat Ladies, Mama Bears and ‘Momala’",nytimes.com,2024-08-19,Left
When Chaos Came to Chicago: An Oral History of the 1968 Convention Riots,nytimes.com,2024-08-19,Left
"In Republican N.Y. Stronghold, Harris Ticket Lends Hope to a Democrat",nytimes.com,2024-08-19,Left
3 Women With Harrowing Pregnancy Stories Will Speak at Convention,nytimes.com,2024-08-19,Left
Businesses Are Already Girding for Next Phase of the U.S.-China Trade War,nytimes.com,2024-08-19,Left
Democrats’ Unity Convention Has One Giant Exception: The Gaza War,nytimes.com,2024-08-18,Left
Monday Briefing: The Democratic National Convention,nytimes.com,2024-08-18,Left
‘Bad Blood’ Stalks a Lithium Mine in Serbia,nytimes.com,2024-08-18,Left
"For Convention Goers in Chicago, the Issue of Migrants Comes Into Full View",nytimes.com,2024-08-18,Left
"Venezuelans Mourn Loved Ones Killed in Protests, and Last Shreds of Democracy",nytimes.com,2024-08-18,Left
Joe Biden’s Interrupted Presidency,nytimes.com,2024-08-18,Left
Toplines: August 2024 Times/Siena Poll of Registered Voters in North Carolina,nytimes.com,2024-08-17,Left
The Movies of 1999,nytimes.com,2024-08-17,Left
Jelly Roll Cannot Believe How His Life Turned Out,nytimes.com,2024-08-17,Left
"Deploying on U.S. Soil: How Trump Would Use Soldiers Against Riots, Crime and Migrants",nytimes.com,2024-08-17,Left
Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,nytimes.com,2024-08-17,Left
Alex Karp Has Money and Power. So What Does He Want?,nytimes.com,2024-08-17,Left
Free Vasectomies and an Inflatable IUD: Abortion Rights Advocates Hit the D.N.C.,nytimes.com,2024-08-16,Left
From ‘Perfect Candidate’ to Sudden Exit: Inside the Fall of Columbia’s President,nytimes.com,2024-08-16,Left
Indian Kashmir to Hold Legislative Election for First Time in a Decade,nytimes.com,2024-08-16,Left
Saving Conservatism From Trumpism,nytimes.com,2024-08-16,Left
U.S. Unveils Price Limits for 10 Costly or Common Medications,nytimes.com,2024-08-15,Left
JD Vance and the Dueling Visions of the American Family,nytimes.com,2024-08-16,Left
"Manliness, Cat Ladies, Fertility Panic and the 2024 Election",nytimes.com,2024-08-16,Left
Forget the Silent Majority. This Election Is a Battle for the Burn-It-Down Middle,nytimes.com,2024-08-16,Left
"The Polls Have Shifted Toward Harris. Is It Real, or Something Else?",nytimes.com,2024-08-16,Left
"Iranian Nobel Laureate Badly Beaten in Prison, Her Lawyer and Family Say",nytimes.com,2024-08-16,Left
A Childhood Crush Becomes Something More in Adulthood,nytimes.com,2024-08-16,Left
A Disappearing President Steps Back Into the Limelight,nytimes.com,2024-08-15,Left
Biden and Harris Made a Joint Appearance,nytimes.com,2024-08-15,Left
"As Harris and Biden Take a Victory Lap on Drug Costs, She Sets the Pace",nytimes.com,2024-08-15,Left
Friday Briefing: Ukraine Takes a Russian Town,nytimes.com,2024-08-15,Left
Democrats Lean Into Liberty and the Language of Republicans,nytimes.com,2024-08-15,Left
The Other 2024 Races with Big Climate Stakes,nytimes.com,2024-08-15,Left
Macron Honors African Soldiers Who Helped Liberate France in World War II,nytimes.com,2024-08-15,Left
He Still Thought He Could Win: Inside Biden’s Decision to Drop Out,nytimes.com,2024-08-15,Left
Wednesday Briefing,nytimes.com,2024-08-14,Left
Seth Meyers Calls Trump ‘Desperate’ for Likes,nytimes.com,2024-08-15,Left
Has RFK Jr.’s Moment Passed?,nytimes.com,2024-08-15,Left
Ukraine Is Poking the Russian Bear,nytimes.com,2024-08-15,Left
37 Square Feet That Show Brazil’s Racist Past,nytimes.com,2024-08-15,Left
WCBS Had a Dramatic Start. Now It’s Coming to an End.,nytimes.com,2024-08-15,Left
Tim Walz’s Bumpy Road to Gun Control,nytimes.com,2024-08-15,Left
The Point: Conversations and insights about the moment,nytimes.com,2024-08-13,Left
Inflation Fell Below 3% for the First Time in Years,nytimes.com,2024-08-14,Left
Thursday Briefing: U.S. Assesses Israel’s War in Gaza,nytimes.com,2024-08-14,Left
"Harris’s Economic Plans: The Good, the Bad and the Unnecessary",nytimes.com,2024-08-13,Left
Harris Shouldn’t Forget That Democracy Is Still on the Ballot,nytimes.com,2024-08-13,Left
Wealthy Nations Must Prioritize the Global Fight Against Mpox,nytimes.com,2024-08-13,Left
His Trilogy Explored the Nazi Era. Now He Looks at the People Behind It.,nytimes.com,2024-08-14,Left
Tuesday Briefing,nytimes.com,2024-08-12,Left
Wednesday Briefing: Hamas Will Skip Upcoming Talks,nytimes.com,2024-08-13,Left
Nicholas Kristof on the Failure of West Coast Liberalism,nytimes.com,2024-08-14,Left
Why Democrats Should Sing the Union’s Civil War Anthems,nytimes.com,2024-08-13,Left
Walz Faces New Scrutiny Over 2020 Riots: Was He Too Slow to Send Troops?,nytimes.com,2024-08-14,Left
"Gwen Walz, the Coolheaded, Ultracompetent Political Spouse",nytimes.com,2024-08-14,Left
Hunter Biden Sought State Department Help for Ukrainian Company,nytimes.com,2024-08-13,Left
Arizona and Missouri Will Vote on Abortion in November,nytimes.com,2024-08-13,Left
Let Jordan Chiles Keep Her Bronze Medal,nytimes.com,2024-08-13,Left
Why Presidents Should Keep Their Hands Off the Fed,nytimes.com,2024-08-13,Left
Ukraine’s Surprise Attack,nytimes.com,2024-08-13,Left
Nate Silver on How Kamala Harris Changed the Odds,nytimes.com,2024-08-13,Left
Monday Briefing,nytimes.com,2024-08-12,Left
"New Details on Gaza Cease-Fire Obstacles, and Musk Interviews Trump",nytimes.com,2024-08-13,Left
"In the Race for San Francisco Mayor, Chinese Voters Take Center Stage",nytimes.com,2024-08-13,Left
Where Students Run the Streets: Bangladesh in Limbo,nytimes.com,2024-08-13,Left
How Tim Walz’s Congressional District Embodies Rural Democrats’ Challenges,nytimes.com,2024-08-12,Left
Trump’s Big Lie About Harris’s Crowds,nytimes.com,2024-08-12,Left
Trump Is Trying to Regain the Spotlight by Returning to X,nytimes.com,2024-08-12,Left
Tuesday Briefing: Putin Lashes Out Over Incursion,nytimes.com,2024-08-12,Left
Elections Officials Battle a Deluge of Disinformation,nytimes.com,2024-08-12,Left
Live Election Updates: Harris and Democrats Ride Momentum Toward Convention,nytimes.com,2024-08-12,Left
The Changing Supply Chain,nytimes.com,2024-08-12,Left
Britain’s Anti-Immigrant Riots Pose Critical Test for Starmer,nytimes.com,2024-08-12,Left
"Hacking Hits the 2024 Race, and a Pivotal Week for Gaza",nytimes.com,2024-08-12,Left
Britain’s Anti-Immigrant Riots Pose Critical Test for Starmer,nytimes.com,2024-08-12,Left
The Harris-Walz Ticket Is Our Opportunity for Political Imagination,nytimes.com,2024-08-12,Left
Nate Silver Gives Us Good Odds for a Bad Future,nytimes.com,2024-08-12,Left
What Happens Now in Young Thug’s YSL Trial?,nytimes.com,2024-08-12,Left
Harris Appeals to Tech Leaders in a Return to San Francisco,nytimes.com,2024-08-11,Left
Monday Briefing: Israel Widens Evacuation Orders,nytimes.com,2024-08-11,Left
What to Know About the Democratic National Convention,nytimes.com,2024-08-11,Left
Live Updates: Olympics Closing With Grandiose Ceremony Fit for Paris,nytimes.com,2024-08-11,Left
Biden Says He Dropped Out to Avoid Becoming a ‘Distraction’ for Democrats,nytimes.com,2024-08-11,Left
Live Election Updates: Biden Gives First Interview Since Leaving Race,nytimes.com,2024-08-11,Left
